사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202507,2호선,봉천,86,3,16258,1365,32168,7734,93375,15981,132100,31341,81508,24988,44228,22028,36480,24416,37666,25753,36502,27862,33667,31748,31205,39372,33602,45944,37099,63918,36547,98934,22387,80137,19100,50001,15990,45668,12340,43878,5044,25244,969,7938,2,631,0,0,0,0,20250803
202507,2호선,사당,135,4,14532,4385,34253,34727,89625,50316,113212,75795,81656,53932,52552,45405,48102,56795,53601,54977,55921,54779,59057,54671,61875,67444,67819,90118,86638,140312,107046,193475,70618,126811,68214,76898,78121,73224,73815,70787,40274,40842,6964,11474,2,555,0,0,0,0,20250803
202507,2호선,삼성(무역센터),180,3,7275,6941,7909,60209,15785,160939,21015,353345,21479,272634,26036,136436,40742,98590,54295,90820,70059,94623,89266,81369,115273,71552,155846,66159,267681,73079,330107,67522,173043,36867,132941,21124,111470,17445,70454,13442,18759,6887,2273,3587,3,1136,0,0,0,0,20250803
202507,2호선,상왕십리,5,1,6369,876,16074,6705,45274,12962,69405,32123,39344,20026,23502,15010,20656,14379,21439,15412,21107,17871,18550,18577,20101,21664,23018,27056,26910,37486,28371,60749,18517,39113,12498,26029,11255,23938,7568,22591,2876,13269,537,4308,0,19,0,0,0,0,20250803
202507,2호선,서울대입구(관악구청),5063,28,29671,3351,48950,15240,138926,29441,187939,75894,124407,66321,72118,49036,60265,46330,69251,49078,69476,53448,61926,55998,65286,64591,73867,77868,86324,110757,95717,181654,55113,145725,48431,90684,47625,86543,41184,88178,20568,50507,3870,18288,1,3785,1,0,0,0,20250803
202507,2호선,서초,9,0,1896,5097,9828,26904,20305,58665,31401,123435,29322,90518,22322,43250,30859,33958,27019,26453,34070,28543,34455,26753,44354,23189,53077,24887,83162,27336,102289,29711,42704,20563,31544,13682,31349,12924,17931,12335,6289,6324,1077,1580,1,14,0,0,0,0,20250803
202507,2호선,선릉,127,3,4894,6915,12804,50443,24770,146560,39561,317082,37829,233381,42564,110579,53122,72851,65213,71739,73546,77750,82275,60733,109781,54195,142722,55473,244125,63002,328068,66334,161774,41822,104372,26887,95580,25039,81760,21134,27112,11930,4452,4886,4,83,0,0,0,0,20250803
202507,2호선,성수,120,4,5678,5291,9376,38332,22306,84657,29348,274722,23888,180557,23135,113038,29646,105472,41767,107655,56879,109864,71511,103762,93708,100852,123015,97345,188559,95216,299491,94725,164652,55638,136070,28660,114972,19456,74220,15934,25264,11251,3672,5695,1,847,0,0,0,0,20250803
202507,2호선,시청,11,1,1184,2342,2494,23363,5473,84582,9096,249236,14941,96758,21412,32053,27812,27172,27709,27297,31842,28280,37266,23318,45115,21080,55859,20443,117446,23494,190143,24919,65066,13898,50430,9549,43918,9269,27151,8234,10208,4914,1237,1359,3,43,0,0,0,0,20250803
202507,2호선,신답,5,0,1311,71,2334,681,7328,1025,11789,1623,4776,997,2603,1085,2125,1201,2021,1427,1793,1456,1561,1969,1529,2949,1922,3773,1968,5167,2127,10960,946,7044,714,3780,515,4080,333,3114,145,2042,31,503,0,0,0,0,0,0,20250803
202507,2호선,신당,30,7,6024,1257,12411,7715,33849,15997,56467,31783,30870,22896,21186,19039,20691,21100,22736,21658,23139,22147,22202,22536,23361,25609,27202,30715,31058,42936,34831,63361,22917,39750,19505,24774,17911,22668,16431,20667,7916,12072,1608,3817,0,30,0,0,0,0,20250803
202507,2호선,신대방,314,1,25835,2216,37568,9806,98325,16281,136584,25976,84465,19299,45214,18530,35053,19205,36087,21794,33733,25033,28418,29177,28242,37546,32111,45661,34275,61896,32067,96421,21200,82005,16505,56155,13558,58949,10487,56406,5099,31590,942,9491,1,66,0,0,0,0,20250803
202507,2호선,신도림,4324,29,39131,5504,61928,20789,154310,47273,157646,115379,93975,77648,64138,54969,61858,56834,68597,58153,68477,64484,70189,63438,72784,71886,81483,85173,108073,115666,129004,177964,70398,123896,56004,76246,54188,72743,48844,70529,23207,48097,2889,20555,14,2738,0,0,0,0,20250803
202507,2호선,신림,198,13,39037,4368,74219,18331,197809,30305,286627,50736,173364,46403,93409,42268,76317,46558,81451,52056,76561,59293,70014,65652,68343,82485,75954,100192,78634,139082,81665,236826,55041,200263,48417,130180,44765,126370,37508,118415,20815,74959,4754,24551,2,397,0,0,0,0,20250803
202507,2호선,신설동,28,0,1241,236,1834,2349,5672,5860,10181,13883,5894,9800,5476,8205,6943,7041,7807,7228,7823,7574,7946,6113,8138,5661,9462,5211,12517,6172,12974,8398,4698,5812,2920,4118,2380,3805,1622,3637,697,2299,119,891,0,148,0,0,0,0,20250803
202507,2호선,신정네거리,105,0,9486,831,20108,2498,53365,4978,47637,12644,24974,9320,17349,8282,15677,8841,16066,10473,14338,12563,12420,13099,11826,17001,13093,21758,13343,32145,12153,51460,7475,36787,5879,21492,4738,18342,3413,17539,1618,10523,348,3090,1,131,0,0,0,0,20250803
202507,2호선,신촌,50,3,6550,2605,14944,15501,38628,36275,56459,86798,40297,94205,40042,66319,48885,61980,60626,64615,66133,75992,65865,63925,74834,60696,86051,67919,103706,84384,102024,115836,68929,76451,71250,47720,74513,43023,68427,40800,30662,25955,5415,6990,2,169,0,0,0,0,20250803
202507,2호선,아현,10,0,5047,1057,12350,5752,32888,11414,45441,21475,25939,14828,18436,10926,16983,10452,18570,11946,17957,13746,15311,14046,17318,16767,19600,19222,20002,26259,20205,36933,13283,26481,9829,18677,7305,17440,5147,16341,2027,8565,379,2716,1,8,0,0,0,0,20250803
202507,2호선,양천구청,43,0,5295,751,13138,2846,34357,5825,31707,9847,16496,5426,11421,4698,9721,5361,10593,7160,9539,8146,7853,8553,7948,10841,8761,13864,9202,20151,9238,31295,4204,24838,3208,14628,2632,13198,2234,11058,768,7810,148,2384,0,14,0,0,0,0,20250803
202507,2호선,역삼,19,2,4089,6810,9360,50942,16726,180390,28004,409010,26149,330145,27175,133987,37300,68285,43998,61870,50717,67602,61702,51712,82743,45329,112334,44904,257025,54038,313752,62986,169147,37844,94246,24212,85887,21292,57218,18279,21315,10803,3795,3497,1,31,0,0,0,0,20250803
202507,2호선,영등포구청,48,0,5461,3209,14860,14462,44333,45275,55598,137923,33222,61727,24199,29585,25626,25806,27763,26475,28648,29450,29695,26431,33371,27597,39936,31236,65406,42267,113655,65690,41092,42736,31432,25010,28145,22564,20558,20985,9633,13374,1785,4894,3,116,0,0,0,0,20250803
202507,2호선,왕십리(성동구청),588,6,6442,980,10500,8227,28827,14469,48509,28604,30409,22003,20497,16473,20392,17801,23850,19723,23309,21070,22922,21461,24952,22971,31159,27544,36229,38131,36390,60253,23847,35846,22865,23429,24368,21159,23589,21081,12617,13332,2356,4892,0,39,0,0,0,0,20250803
202507,2호선,용답,23,1,2378,530,3882,1640,9189,1908,15078,3079,8165,2538,5490,2253,4596,2665,4418,2892,4558,3051,3882,3421,3791,4417,5005,5803,4959,6990,4056,12049,2575,8029,1953,5690,1400,6848,1117,6400,520,3460,162,1132,0,0,0,0,0,0,20250803
202507,2호선,용두(동대문구청),60,3,1104,98,2066,1081,6347,2865,10303,6249,5966,3844,4346,3717,4060,3643,4308,3261,4138,3812,4246,4030,4882,4701,4977,4935,5429,6032,6054,9638,2713,6292,1893,3949,1730,3593,904,2651,329,1703,60,537,1,8,0,0,0,0,20250803
202507,2호선,을지로3가,20,2,1224,2253,2968,26476,7465,86137,14475,191087,19256,73131,24950,32908,29155,29181,29501,28326,31186,30624,35632,27842,39437,28005,52131,34067,105822,40671,155277,48486,58991,30370,47005,19343,50275,17733,41526,15633,21986,9543,3581,2221,0,68,0,0,0,0,20250803
202507,2호선,을지로4가,8,0,1195,1197,2465,15895,6472,39448,13166,82100,15421,41674,19622,25708,23057,24821,23530,22443,24248,21893,26113,20105,28710,19789,35427,19368,66819,20908,73989,21605,30838,15389,19743,11738,16326,11940,11008,11775,5437,6857,1040,1792,0,18,0,0,0,0,20250803
202507,2호선,을지로입구,99,0,2905,3213,4803,36407,11929,143427,18237,366012,27615,174632,36314,94931,46613,78837,53382,70426,65161,72321,73598,65345,87447,63743,107455,67576,190778,77461,302927,79717,140938,53067,136506,37233,94328,30899,75247,24714,31962,13047,4373,4529,0,1095,0,0,0,0,20250803
202507,2호선,이대,13,3,3538,936,10397,7578,29974,15449,41049,48267,24425,36071,19578,25079,21797,22785,28205,26631,26701,26668,24503,24164,30315,24838,32915,27387,44165,34810,40141,49115,24029,34818,19113,24614,19158,24135,15552,24819,5981,16346,935,4742,0,71,0,0,0,0,20250803
202507,2호선,잠실(송파구청),56,2,14383,5539,56691,37554,135119,86626,178261,191256,125728,167448,87372,138318,88236,129584,99763,129657,109124,134543,120367,132838,145014,142883,178813,158481,222020,199080,255705,261569,176718,168098,171264,109330,161415,103352,109035,90899,34346,47354,5523,9917,0,24,0,0,0,0,20250803
202507,2호선,잠실나루,6,0,4015,3197,14783,18499,42992,24625,50658,40502,32586,24162,25295,18955,24124,16413,22904,20837,20935,21137,22043,19157,25122,19744,33064,21286,40447,28953,31689,42987,15514,30387,11180,19179,8155,19183,5991,17560,2648,9117,427,2681,0,5,0,0,0,0,20250803
202507,2호선,잠실새내,55,1,6066,1038,20976,9946,67356,18335,87503,32080,54755,32939,37720,26813,34823,28905,37131,31833,36511,37126,33961,40583,37728,46014,41811,55683,46569,71897,47248,97426,33780,63086,29241,39402,29787,36654,30230,32430,16248,16622,2954,4876,1,13,0,0,0,0,20250803
202507,2호선,종합운동장,4,0,1784,1716,6935,15249,19007,18269,25050,28024,17091,14567,13221,12914,13322,14467,15523,17295,16206,17676,17549,20807,18425,30734,21672,62441,24115,140125,21063,100737,12914,27417,33100,14110,159821,15760,69910,12384,6752,5899,395,1632,6,116,0,0,0,0,20250803
202507,2호선,충정로(경기대입구),20,0,3553,990,7201,7197,17514,27806,24529,66147,15911,29825,11857,12496,12488,10617,13374,11270,12896,13545,13060,11506,14552,11783,17237,13405,36119,18109,49459,23470,15885,15238,11453,11289,9959,10995,6244,10609,2891,6486,588,1992,0,33,0,0,0,0,20250803
202507,2호선,한양대,2,1,1106,766,2790,8093,6386,11653,9949,39433,7584,51863,6586,21053,11956,13024,13488,18761,16551,19623,14192,13524,17166,11073,26236,10345,40317,11438,37080,13685,16491,9241,11116,6943,11029,6550,8359,6440,4783,4387,1011,1361,0,7,0,0,0,0,20250803
202507,2호선,합정,115,9,10762,3174,18252,14310,43080,34170,54098,103804,34915,92510,27363,55787,31619,52721,37098,54890,41966,62166,44940,55645,49289,57279,59723,68483,81734,88781,123512,122123,79813,81380,68763,45000,74525,37542,71851,33792,37258,22728,6611,8873,1,94,0,0,0,0,20250803
202507,2호선,홍대입구,762,26,25683,3664,30880,18257,64137,44224,84065,118154,63630,143556,59277,124370,70486,148981,81653,174371,98091,186345,109220,176215,133782,176196,162389,181755,191635,206823,222299,244599,187686,175462,191376,112842,212431,92523,201800,78387,97781,52909,13209,18610,6,1956,0,0,0,0,20250803
202507,3호선,가락시장,60,17,3169,928,8908,6445,24184,12605,24674,28272,17128,14557,14786,10619,13875,10958,14121,11833,13311,12087,13261,12561,14597,14065,16378,16009,21363,20980,27910,27578,12396,19556,9774,12387,8648,10921,5899,10460,2351,5209,416,1838,0,38,0,0,0,0,20250803
202507,3호선,경복궁(정부서울청사),51,25,2415,2029,6840,16432,14595,46428,22152,149260,20868,88073,20643,55759,28430,53797,35592,47551,43024,46586,48169,39753,55074,35202,65191,35267,92259,34676,122947,36961,49142,22275,40898,12985,37730,11025,24413,10425,8848,5653,1167,1552,1,39,0,0,0,0,20250803
202507,3호선,경찰병원,5,0,3242,285,9393,3691,25503,11441,28707,29379,16133,17376,12250,9850,11137,7672,10181,9205,10311,10188,11048,9103,11378,9517,11784,10267,18116,16974,21197,24220,7956,18665,6251,10932,5234,9530,3400,8929,986,5203,129,1519,0,0,0,0,0,0,20250803
202507,3호선,고속터미널,127,4,5663,4110,8353,35118,28289,50269,48918,77639,55269,100705,58538,109023,72271,117085,87133,107635,97212,105620,113187,109211,131987,111528,144269,109850,158568,118180,147061,125030,120950,77995,132677,50366,82213,38049,50375,28512,17308,13147,2037,2220,0,6,0,0,0,0,20250803
202507,3호선,교대(법원.검찰청),75,1,2099,947,5175,7476,11892,20871,16785,52866,14163,39455,15380,18560,19652,13381,21748,12535,26099,12731,30110,11672,31710,10480,35767,11851,56924,16390,77914,20800,35345,11342,30011,6365,30200,5195,22792,4745,8584,2600,1343,914,0,3,0,0,0,0,20250803
202507,3호선,구파발,124,1,14029,1655,38488,12731,92281,23349,86463,30675,46741,26610,32518,30355,31712,29856,32455,31128,31469,32177,32537,32401,38358,33447,43260,40717,43536,50724,33707,83290,23048,66317,19036,37874,16455,33192,12501,30969,3521,21505,717,8551,1,117,0,0,0,0,20250803
202507,3호선,금호,64,6,4697,683,11199,2867,29862,5074,39732,9763,23728,7279,14400,7149,12269,7306,11878,8324,11057,10026,9585,10646,9806,13086,10840,16358,11982,22217,12028,32597,8454,22130,6183,15267,4709,13654,3772,12934,1939,6559,394,1706,0,0,0,0,0,0,20250803
202507,3호선,남부터미널(예술의전당),43,1,3253,1369,9997,31050,31380,73221,47935,168200,39506,95476,36305,50298,40375,38006,40773,40102,43849,46821,45069,45714,52473,45156,67686,48462,121445,54951,147646,64909,64771,40941,43556,25545,38459,20309,29756,17315,8186,9632,919,2560,0,5,0,0,0,0,20250803
202507,3호선,녹번,60,3,10546,482,27659,3765,75657,8618,81245,17842,43892,10748,26889,9534,22473,10297,21794,12766,19814,14050,16547,16217,16246,20323,17364,27424,18011,37332,20207,66069,10352,50943,7891,31348,6165,28266,4215,25404,1522,13899,311,4008,0,3,0,0,0,0,20250803
202507,3호선,대청,137,2,4190,1245,13719,7827,34496,20022,41144,29632,22607,13966,16692,9899,15299,9063,14322,11209,15256,12309,14260,12611,17924,15125,20202,16447,26884,23526,29383,33075,12649,26131,9344,18324,7321,16280,5478,16878,1818,8455,325,2777,0,14,0,0,0,0,20250803
202507,3호선,대치,12,0,3246,618,14443,8812,31113,25532,31247,33756,18242,22961,15078,15438,14093,14391,18187,20121,18988,23888,16900,20389,18354,21524,21822,25889,37942,33810,31862,35869,20221,25653,14600,14878,18678,14479,43849,11494,3918,6552,401,2120,0,1,0,0,0,0,20250803
202507,3호선,도곡,28,1,1291,420,5081,4965,12978,15618,16170,23449,9613,18020,8131,8032,7815,7387,8231,7691,8655,8119,9620,7718,11162,7829,13092,8441,19228,10979,20389,14366,9645,10705,6762,6761,6080,6106,4878,5428,1303,3145,218,1675,2,280,0,0,0,0,20250803
202507,3호선,독립문,178,3,5359,1060,6994,6973,16699,15814,20947,23937,16307,17698,14029,13046,14868,10341,15667,10902,13433,11889,13461,11475,15668,12058,16461,13152,17280,14727,16713,18962,8041,14826,6114,9949,4990,8880,3620,7549,1172,4997,186,1846,3,489,0,0,0,0,20250803
202507,3호선,동대입구,13,0,1480,1163,3077,10710,5504,17757,8881,55420,7865,32325,8281,22539,10625,17417,10188,18239,16574,19114,14508,13772,14824,12353,21126,14440,36774,18150,42068,17482,20500,10284,22475,6257,18790,6076,14042,4532,3291,3028,451,1057,2,83,0,0,0,0,20250803
202507,3호선,매봉,27,0,2050,848,7771,10595,20098,27222,23605,84364,15863,36754,15252,18309,14842,16313,15813,14576,17231,14701,19252,13559,21309,14442,24879,15440,43449,21816,66485,26853,21817,16915,17121,10527,18310,9300,10831,8557,3238,4322,459,1328,0,40,0,0,0,0,20250803
202507,3호선,무악재,3,1,2128,170,5858,1443,17126,3240,20119,6146,12063,3614,8222,3585,7143,3865,6446,4315,5760,4805,5346,5435,4991,6738,5800,8574,6623,11475,6882,17584,3438,13711,2428,8612,1906,8014,1396,6753,585,4331,99,1104,0,1,0,0,0,0,20250803
202507,3호선,불광,47,2,10549,1647,21037,7159,57078,12111,67247,33806,38477,27348,27087,23474,25707,25176,26717,26721,26299,29698,26258,28117,27534,31854,29176,35697,30739,43017,32352,64826,17941,48326,14261,29755,11842,26540,8135,23945,3382,13604,609,4552,0,0,0,0,0,0,20250803
202507,3호선,수서,130,1,4874,2679,14644,17495,41929,37033,48251,61880,31257,36740,37994,24412,28365,22142,34252,26030,30585,22998,24900,24259,35089,28747,37970,31630,49590,40042,55927,55701,25103,40995,24633,27745,16192,23380,15339,22321,7084,8888,668,3253,1,252,0,0,0,0,20250803
202507,3호선,신사,54,4,3325,1953,6625,17906,11976,45980,18189,113981,15713,144523,18981,70406,24597,45503,28195,43090,33879,46094,41108,41183,48842,37733,59059,40693,91030,51439,132923,63806,90297,34017,59508,18418,58140,14015,48435,11504,20224,7767,3027,3350,0,2,0,0,0,0,20250803
202507,3호선,안국,19,0,1523,2193,3117,27780,6374,97891,11182,131895,15331,88703,18390,66798,28064,64397,40022,54949,45008,52483,53507,48639,66572,39707,85397,36777,126235,33100,129639,29601,56914,14373,47052,7991,37595,6862,18857,6346,6785,3627,628,995,1,0,0,0,0,0,20250803
202507,3호선,압구정,94,1,3133,2513,9017,25429,16786,53794,24815,153342,21112,157833,25600,80834,31750,66048,39041,54931,46440,57227,54884,50241,63289,46912,76165,47326,105004,58253,145300,61982,97260,34408,77124,18283,54957,14614,40553,12185,11733,6296,2003,2044,3,217,0,0,0,0,20250803
202507,3호선,약수,130,1,6614,1123,11010,6444,27804,14633,37646,34651,26376,22594,19604,15966,18074,15973,19088,15723,19794,16655,18697,17772,19734,19631,21852,23740,28147,30748,32642,43846,19948,26573,16179,18207,15774,16549,11632,14966,5140,8501,851,3355,1,380,0,0,0,0,20250803
202507,3호선,양재(서초구청),70,0,4960,3330,15632,43673,40143,121729,49797,254929,33239,127298,31075,55597,33783,45061,37846,42044,42283,46094,47118,40085,58092,40934,75724,44197,144251,65020,208727,81710,91821,51044,66229,31963,60789,28072,39376,23751,12974,12071,1516,3501,0,20,0,0,0,0,20250803
202507,3호선,연신내,313,12,26816,2848,53549,14730,126519,30013,154513,47762,87821,41785,60627,37484,55932,38349,59726,40500,54044,44724,49821,47536,52327,58266,60091,68974,60111,88852,59549,142752,40168,112044,32818,65958,28861,62454,24268,52048,11850,34021,2042,11466,5,11,0,0,0,0,20250803
202507,3호선,오금,21,0,4849,14,10636,2755,32847,6630,33407,13746,16400,6524,9789,5242,7804,4831,8447,6064,8389,6748,7164,6599,6989,8390,8462,10007,11462,15541,12520,23963,5017,16713,3881,10971,3396,9356,2872,11273,804,5421,158,2008,0,4,0,0,0,0,20250803
