사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202506,3호선,가락시장,74,14,3078,766,7940,6114,21373,11581,22270,24817,16706,13383,15240,10369,14037,11149,14078,11736,13711,12670,13595,12886,14981,15072,15763,16779,19602,19666,24766,25073,11784,17998,9584,12248,8344,10778,5901,10098,2245,5214,328,1577,1,36,0,0,0,0,20250703
202506,3호선,경복궁(정부서울청사),39,16,2409,1846,6341,15357,13295,44204,20247,142000,20797,101474,21923,78039,32529,76573,42825,64691,52559,61800,63690,53655,74262,42863,82153,41251,99524,37776,117729,38754,51375,23353,46564,13171,42466,11173,26114,9677,9455,5676,1070,1558,2,33,0,0,0,0,20250703
202506,3호선,경찰병원,11,1,3005,251,8136,3373,22534,9887,25364,24924,15573,14707,12181,8753,11008,7505,9931,8602,10124,9544,10626,8967,10833,9843,10631,10759,15109,15335,17954,21535,6829,16552,5780,10400,4897,9006,3070,8416,993,5049,154,1354,0,0,0,0,0,0,20250703
202506,3호선,고속터미널,111,2,5391,4281,8203,35291,25239,49101,45303,73708,53083,97030,58104,102112,70508,110632,84405,103110,93826,103501,108937,108860,125179,111498,135259,110673,147033,114160,137251,116992,116724,74679,131643,50195,85619,37334,52760,25944,18607,12969,1711,2103,0,0,0,0,0,0,20250703
202506,3호선,교대(법원.검찰청),63,1,2020,869,4914,7293,10529,18444,15368,45933,13514,33577,15088,17219,18137,12335,20081,12074,24832,11810,29005,10768,30336,10485,32661,11627,49237,15876,66504,18618,32343,10386,30150,6173,28666,5152,20330,4692,8197,2754,1219,863,0,5,0,0,0,0,20250703
202506,3호선,구파발,203,4,12907,1594,34621,12607,79741,22829,76659,30410,45714,26927,33252,29318,32623,27524,32990,28073,32181,30058,32451,32016,37254,32783,42315,39701,40660,48307,30710,72872,21252,57635,17513,35263,14665,32146,11988,29119,3112,20598,506,8129,0,237,0,0,0,0,20250703
202506,3호선,금호,61,6,4269,669,10313,2685,26423,4778,36095,9504,22625,7053,14912,7054,13106,7547,12559,8381,11632,10012,10276,11107,10289,13879,11013,16888,11787,21458,11154,29172,8209,20415,6270,14969,4755,13213,3803,12564,1889,6435,354,1632,0,0,0,0,0,0,20250703
202506,3호선,남부터미널(예술의전당),31,0,3119,1378,9130,30486,28596,63988,43455,145204,37341,84723,35372,50691,39445,37508,41358,39390,44413,46494,45952,45873,52293,45275,65258,48771,103179,53097,126956,60888,59761,39052,42909,24879,38723,19782,28362,16468,7779,9729,846,2496,1,1,0,0,0,0,20250703
202506,3호선,녹번,71,3,10000,456,24973,3679,66024,7873,72954,15705,42503,10628,28110,9637,23354,10610,22802,12830,20703,14798,17707,16502,17226,21335,17997,27804,17517,35458,18125,59493,9801,46536,7456,30134,5964,27110,4236,24144,1557,13961,211,3548,0,1,0,0,0,0,20250703
202506,3호선,대청,122,0,3909,1155,12575,6614,31514,19383,36167,25078,21399,11965,16824,8792,14938,8668,14745,10415,14840,11852,13574,12895,18200,15531,20492,16803,24930,22687,25442,29799,11667,23725,8771,16976,7064,15562,5280,16193,1817,7967,266,2614,1,4,0,0,0,0,20250703
202506,3호선,대치,14,0,3191,651,13270,8147,29247,17762,29155,26590,18497,19376,15358,13715,14556,13018,17048,16460,17171,21649,16082,19566,17421,23224,20147,27492,30025,31294,27441,32296,18338,23321,13710,13675,16730,13772,31550,11179,3737,6564,357,1972,0,1,0,0,0,0,20250703
202506,3호선,도곡,28,3,1355,430,4762,4837,12062,14690,15105,20428,9640,15923,7863,7643,8047,7059,8394,6600,8365,7735,8652,7635,11349,7808,13355,8477,17054,10284,17331,12337,9101,9653,6562,5923,5946,5799,4908,5084,1321,3003,160,1781,2,296,0,0,0,0,20250703
202506,3호선,독립문,202,3,4760,964,6351,6599,15272,15226,19096,22106,15546,19710,14194,17638,14540,12838,16374,12854,14899,13729,15009,13128,17800,13418,18347,14520,17668,15121,16281,17543,8338,13776,6694,9445,5176,8306,3617,7687,1452,4517,156,1962,6,524,0,0,0,0,20250703
202506,3호선,동대입구,30,4,1497,1164,2910,9831,4934,16703,7946,54032,8196,36671,9818,31867,12472,25215,13313,23569,19072,24045,20938,18675,21180,15365,24715,16181,35475,19004,42057,19765,22676,10491,26107,6264,18628,6117,15157,4543,4539,2902,576,1062,1,65,0,0,0,0,20250703
202506,3호선,매봉,24,0,1928,802,7518,9592,18142,23494,21462,71123,15740,31552,15086,17268,14487,15909,15315,14434,16427,14376,18638,13548,20944,14279,23535,15988,37700,20022,55654,24386,19596,15604,14901,10368,16399,9294,9782,8260,3219,4430,420,1302,0,50,0,2,0,0,20250703
202506,3호선,무악재,4,0,1907,162,5471,1348,15134,2964,18262,5346,11539,3776,8294,3624,7187,4031,6767,4480,5996,5030,5717,5574,5263,7121,5632,9016,6144,11240,6470,15914,3198,12224,2423,8259,2103,7807,1238,6551,529,4221,112,1121,0,0,1,1,0,0,20250703
202506,3호선,불광,40,2,10127,1560,19723,7121,50745,11715,60041,31169,36588,28222,27287,25138,26570,25440,27112,27194,27672,30134,27924,28529,29050,31917,30359,35850,30160,41096,29525,58449,16960,43939,14060,28523,11721,26000,7645,23067,3346,13495,587,4049,0,0,0,0,0,0,20250703
202506,3호선,수서,112,3,4610,2551,13508,17109,37541,34684,44660,55536,30483,34741,37577,24957,28188,21578,33887,26179,31778,22710,24583,24784,35467,29468,38153,32646,46983,38316,51134,51946,23685,37440,24050,27316,15784,22946,15706,21081,6825,9109,572,3231,0,245,1,0,0,0,20250703
