사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202505,3호선,옥수,130,0,3178,964,9406,4636,23327,8113,31820,13474,23336,11245,16569,9166,15617,11079,15330,12692,15141,14471,14994,15072,15518,18349,16883,20911,17842,27657,17606,34358,12197,24862,10346,17848,8904,15468,6084,14228,2567,6836,391,1923,0,1,0,0,0,0,20250603
202505,3호선,을지로3가,15,3,754,1133,1622,9848,3972,34323,8647,74043,11801,30529,13041,16328,13550,15221,13869,15434,15182,16615,17800,14763,19824,16062,24086,18385,44618,22891,67000,24739,27973,15689,21607,9329,22613,7208,19109,5396,10980,3860,1515,790,0,3,0,0,0,0,20250603
202505,3호선,일원,9,1,2578,1625,9526,12917,26106,35463,25958,26291,19874,20087,19308,17005,19195,13307,19193,14803,17210,16799,18537,15743,24457,15392,30256,15435,38190,17523,19517,23026,10847,18633,7392,13094,5624,12136,3954,13128,1571,5446,148,1780,0,13,0,0,0,0,20250603
202505,3호선,잠원,2,0,1451,1026,4829,9326,14068,7686,19215,10028,12504,7442,9503,5565,9017,5269,9309,6708,9414,8021,7794,7716,9476,9105,13594,9253,12767,12442,9699,15143,6302,10411,4635,7385,4459,7528,3061,7855,967,3907,169,1187,0,1,0,0,0,0,20250603
202505,3호선,종로3가,23,1,1150,1106,1449,7185,2273,16469,3570,40163,6396,42976,9345,37720,11756,33630,14791,31185,17493,29981,21016,29039,24988,27464,30982,27132,42506,27607,52555,26062,31352,15609,24133,9739,27032,7403,23144,5276,11021,3301,1399,1059,0,18,0,0,0,0,20250603
202505,3호선,지축,24,0,3381,841,12164,4358,31709,6530,32930,12382,18326,8731,13134,7043,11119,6862,11746,8254,10766,10001,10443,9991,11080,12698,11811,16229,12561,20676,11794,31053,8237,23984,6497,16278,5781,14673,4406,12424,1924,6885,311,1222,0,0,0,0,0,0,20250603
202505,3호선,충무로,0,0,0,0,0,0,3,0,1,0,0,0,5,0,6,0,10,0,9,0,6,0,5,0,25,0,24,0,14,0,19,0,2,0,7,0,6,0,5,0,1,0,0,0,0,0,0,0,20250603
202505,3호선,학여울,4,0,715,235,2127,1983,4657,3433,4748,7379,3830,5521,3105,4655,3163,3911,3560,4162,3569,4974,3958,4213,4686,3993,6542,3978,8354,4455,7852,4948,2994,3817,2076,2647,1658,2413,1229,2275,354,1291,41,416,0,0,0,0,0,0,20250603
202505,3호선,홍제,75,1,10742,1336,25380,7566,63350,12323,70059,26801,48113,23075,35690,22669,33189,21798,34685,22423,32613,24368,30214,28162,30981,32759,32517,38659,32689,47807,29653,64389,17406,50262,13784,33111,10877,30594,7838,25502,3227,16116,511,4014,0,0,0,0,0,0,20250603
202505,4호선,길음,17,1,11254,1718,34773,8033,86048,15893,91265,36131,54333,28243,38169,26008,34433,28257,35002,27007,34123,31147,32129,32704,34032,35342,38150,44575,38212,60426,36722,80995,20685,63598,16707,41578,13552,39173,13928,38170,5996,22184,799,5531,0,1,0,0,0,0,20250603
202505,4호선,남태령,18,0,621,62,1026,1934,2293,6010,3892,5477,3152,1885,2691,1469,2657,1586,2807,1684,2475,1518,2289,1514,3064,1690,4237,2004,5311,1880,4090,1934,1687,1519,1026,1596,845,1194,553,1171,192,565,29,145,0,0,0,0,0,0,20250603
202505,4호선,노원,288,4,13449,863,25447,10016,53919,15782,56815,35833,37583,36506,31004,28198,32019,29150,35685,32605,34943,36841,34838,36929,38041,42182,40001,49810,40023,63892,39240,86127,29831,68561,30707,42851,28607,38437,24893,33094,12017,22399,2542,7896,20,795,0,0,0,0,20250603
202505,4호선,동대문,243,12,4532,2050,3017,15629,5441,34158,8044,62607,13988,63403,20462,60705,27159,58475,34139,49489,41112,47463,51065,43764,59223,37788,71770,29731,83551,23308,57459,19811,34993,19910,27705,14651,28090,10895,15833,7959,8073,5421,1150,1355,5,152,0,0,0,0,20250603
202505,4호선,동대문역사문화공원(DDP),364,10,5820,1503,4953,13549,9121,29656,14424,63747,18330,40972,20111,34378,22925,34327,26016,32735,29556,32579,36236,32099,45144,30227,53690,27898,70659,29550,80373,29858,49245,29586,42539,21336,39547,18101,29477,16200,15851,10844,2419,3326,5,182,1,0,0,0,20250603
202505,4호선,동작(현충원),5,0,257,2153,908,8170,2371,3666,2511,7278,2576,4649,3428,3879,3734,3262,3138,3296,3162,5001,3540,4163,4401,3922,9318,3540,9287,4116,6690,4773,3568,3430,3481,2972,3173,1508,2131,1106,870,606,131,379,3,111,0,0,0,0,20250603
202505,4호선,명동,53,6,1854,1083,4202,28335,8948,56680,17337,129291,32040,102295,37003,72628,45291,76267,47969,84657,52412,81542,64577,75821,84003,77004,102286,76828,107597,78762,140311,72478,87449,57592,81311,46825,80610,33857,76108,20082,33273,9680,1998,2796,2,117,0,0,0,0,20250603
202505,4호선,미아(서울사이버대학),49,2,12726,1681,22320,6471,48910,18457,52786,43002,36642,22082,28836,18682,28504,22393,29328,20055,27474,22084,27853,24058,27477,28897,33007,32552,32295,38630,31040,47632,18307,40563,13714,26445,12801,24441,9692,21383,3209,14184,491,3895,0,0,0,0,0,0,20250603
202505,4호선,미아사거리,101,12,15140,3036,36870,9418,85128,22165,95156,35364,61584,32136,45700,30090,43100,31896,44301,34088,43682,37788,41966,40675,45099,49884,50825,59149,43878,72118,43988,95268,31594,73587,31008,48278,19098,43538,13642,38291,6460,22911,1009,4815,0,4,0,0,0,0,20250603
202505,4호선,불암산,76,1,8770,40,18435,4868,44365,7023,36817,10702,24785,11496,18628,11014,17084,10113,17073,10977,16221,11296,14881,12628,14157,15539,14533,18438,13663,20731,12631,26412,8360,25093,5817,17740,4833,16281,3261,14947,1552,10226,324,3437,0,439,0,0,0,0,20250603
202505,4호선,사당,173,28,11832,1359,28763,19786,67837,26567,79368,37387,65054,29304,46717,26618,40577,33771,42890,34175,43858,31574,42403,31042,40569,37810,42570,49349,49876,69805,51635,96972,35660,61984,33189,39176,35897,36533,32084,33592,15858,23079,1919,7515,3,687,0,0,0,0,20250603
202505,4호선,삼각지(전쟁기념관),1,0,664,473,2299,5567,6923,12026,10870,22432,7132,12011,5797,10759,6679,13186,7933,13693,9239,14098,9928,12528,11095,13101,12887,15904,16791,20839,25265,26418,12521,16517,13820,9091,16249,7274,14293,5923,7746,4089,921,1503,2,45,0,0,0,0,20250603
202505,4호선,상계,76,4,15986,258,40771,7863,84605,19302,73147,21962,47977,18971,35956,18163,32963,19066,34731,23319,32335,24251,28214,26112,28544,32422,30467,40191,29168,49175,25870,66894,17753,60957,13939,38619,12643,34683,12143,30891,4005,20877,600,5886,11,729,0,0,0,0,20250603
202505,4호선,서울역,198,10,5234,1050,6570,18948,12848,43196,16175,90786,14706,58783,14177,33964,15887,34928,16601,39151,15993,38552,16525,36233,19109,40602,24082,44346,46721,48452,61181,47633,23982,36313,17348,27751,14956,26962,10839,22316,5017,10974,566,3114,0,285,0,0,0,0,20250603
202505,4호선,성신여대입구(돈암),57,11,6738,1687,20584,7595,47969,18127,56234,45526,41825,31959,34193,26071,36009,38931,40310,31854,39638,33834,43219,38147,42842,37980,46065,45661,54511,57578,53531,70931,35828,55774,33004,39316,33927,37797,30333,34938,14465,23743,2417,6593,1,14,0,0,0,0,20250603
202505,4호선,수유(강북구청),110,7,23684,3404,48119,12432,110695,22570,121571,55444,84462,40931,61979,33225,58722,35707,60600,38771,58419,44399,54441,47953,53114,59292,57958,75432,58734,90780,65398,122796,40033,106986,31621,73836,27935,68342,21902,62865,11886,43190,1769,10690,2,9,0,0,0,0,20250603
202505,4호선,숙대입구(갈월),16,3,3376,874,8567,9331,19072,23865,27841,52415,22125,34755,19221,28196,19998,26317,23532,22129,24942,24247,26108,22986,31200,23115,41621,27444,43838,35221,50585,42741,28540,27198,26739,18588,27911,17576,22780,16440,10918,10561,1328,2182,0,25,0,0,0,0,20250603
202505,4호선,신용산,4,0,1594,1330,4298,15463,12078,43061,18758,93652,18263,70653,16062,37753,22491,36058,24254,38496,29352,38567,28753,36262,38831,37387,49329,41715,71567,48751,96554,52727,50824,30835,45101,19053,43451,14183,33410,9944,14239,5194,1536,1295,5,55,0,0,0,0,20250603
202505,4호선,쌍문,255,15,26049,1285,54756,9837,121781,16550,127222,29273,81407,23949,58559,21927,52060,24791,51558,29028,46687,32554,40866,35954,38354,47498,40249,59907,39216,74853,34562,103117,24486,94796,18826,63242,14636,57570,10987,52246,4924,35435,708,10274,2,98,0,0,0,0,20250603
202505,4호선,이촌(국립중앙박물관),28,1,1331,959,5417,8788,12700,13802,18550,28662,13386,26554,11363,24140,14721,21968,21426,23505,20538,27013,22710,25749,27828,23826,35472,20873,35991,19714,31202,23326,12291,15423,10030,10323,8770,9509,4780,7962,1858,4468,202,1344,0,93,0,0,0,0,20250603
202505,4호선,창동,1899,46,18090,2757,39891,14994,87561,23384,82122,48303,56268,39602,47725,35515,46572,35145,48207,42167,45134,49218,43258,51074,47853,55468,53964,62312,52609,73929,54218,94495,32736,78131,25772,49713,21856,43534,17329,39823,7910,24687,1405,8624,1,263,0,0,0,0,20250603
202505,4호선,총신대입구(이수),101,8,6549,1188,18373,12542,48449,19771,60659,41892,41295,31825,33105,26953,31843,27274,33857,31250,35012,33851,32553,35425,34030,41996,35749,49015,40059,59758,43676,79567,27495,49372,25397,30766,21449,27085,17118,23314,7810,14040,1168,3648,12,675,0,0,0,0,20250603
202505,4호선,충무로,97,7,3721,2872,6229,24615,12713,61490,22306,178753,29247,107739,34194,67103,36549,56316,36661,52901,44152,52463,51025,45702,58348,42561,71976,45140,109872,50732,154943,53526,71808,33784,59764,24922,56070,25269,47130,23871,28665,16044,5411,4394,11,204,0,0,0,0,20250603
202505,4호선,한성대입구(삼선교),52,1,7129,1565,13879,9988,30594,19710,37012,33554,28710,31991,23105,26213,22216,27533,26056,26255,27888,27144,27544,27738,31962,26284,39122,29486,41915,35507,36410,38201,24734,30049,21873,21034,19846,19961,14128,18385,6828,12311,1050,6534,2,1478,0,0,0,0,20250603
202505,4호선,혜화,33,0,3898,2030,8390,24625,18338,53365,23193,120529,27295,99505,32888,73451,42709,74568,46409,85480,49830,104244,67161,90162,90367,72375,107684,69958,121718,82172,124703,89072,78797,62650,87104,25180,111187,23280,101022,20285,37706,12828,4758,4093,4,443,0,0,0,0,20250603
202505,4호선,회현(남대문시장),33,3,1638,832,3786,23756,5563,57035,10193,145672,15377,103489,22749,91717,34862,91106,46936,75097,59821,66115,74150,60411,85198,48587,99978,37432,115445,29554,124269,23871,61691,14505,56841,8688,23545,7910,12892,6880,4654,4420,713,1289,5,84,1,1,0,0,20250603
202505,5호선,강동,126,1,11971,1463,22122,11295,54584,27843,68220,52931,39737,31610,29722,21652,28103,20124,30373,21369,27897,27505,27267,25420,28787,27409,33537,31658,42203,38030,45837,56622,22654,41382,16505,29929,13684,28533,9775,25164,4214,16220,757,6719,0,0,0,0,0,0,20250603
202505,5호선,강일,3,0,3213,670,9874,3234,29832,6035,26203,8649,16960,4171,13384,3998,10348,4713,10235,6742,9847,6437,7805,7779,8889,10051,9328,11171,9550,15898,9257,20382,4519,18950,3183,12206,2222,10922,1715,10640,647,6640,140,2199,0,0,0,0,0,0,20250603
202505,5호선,개롱,7,0,3850,798,10022,2620,23474,7715,23893,15712,15216,8907,12491,6638,10847,7044,11395,7178,10469,9151,9362,10728,10001,11548,13769,14806,12465,17803,12674,22038,6433,20169,4834,12080,4566,10528,2693,11388,935,6169,97,2255,0,0,0,0,0,0,20250603
202505,5호선,개화산,2,0,4891,219,9789,3522,22829,6104,23641,13027,13205,6804,9749,6445,9772,6351,9593,6993,8954,7267,8198,7588,7998,9117,9252,10833,11822,12976,11516,19568,5350,16084,4043,10439,3468,9970,2390,8659,896,5260,88,1795,2,103,0,0,0,0,20250603
202505,5호선,거여,6,1,6959,589,17277,3574,45244,9334,43247,18801,25674,9322,17830,7924,16289,8738,16850,8946,15428,12649,13079,12602,13286,16692,15378,21081,16503,26393,14936,38849,7835,32470,5871,18427,5372,16138,3647,17670,1257,9694,171,3462,0,0,0,0,0,0,20250603
202505,5호선,고덕,10,1,4261,1587,11121,7313,28150,19772,26284,21721,18371,16925,17140,15553,18190,12674,18970,14433,16686,19212,17693,16748,21532,19153,25868,21380,25573,20339,20349,29812,13006,24900,10430,13656,10332,13220,10341,12144,2303,6224,395,2915,0,137,0,0,0,0,20250603
202505,5호선,공덕,31,0,1932,1089,5617,9657,20669,34378,32456,71139,18057,40628,15783,18912,17095,18217,18830,17306,22180,18443,19625,16039,22606,17883,28105,21312,43629,31105,61090,45130,25554,22437,20851,14681,21085,13756,15314,12400,6623,6783,890,1726,0,0,0,0,0,0,20250603
202505,5호선,광나루(장신대),9,0,4573,2026,12929,10820,30339,15717,36345,33287,22276,21514,18541,19660,18056,16215,19938,17731,20756,18008,19874,16441,23572,18001,28437,21320,27192,25673,29257,32564,14193,23424,12691,15554,12973,15118,9084,14266,2856,8572,386,2439,0,0,0,0,0,0,20250603
202505,5호선,광화문(세종문화회관),1,0,1214,927,3534,31009,8725,86302,12858,261813,12018,131937,17396,70783,25636,69287,33680,59253,45464,63215,53883,49780,68949,41049,88447,39940,131167,43516,207956,45997,80408,21448,70281,10665,69385,7944,41298,5603,13763,3123,1400,801,0,2,0,0,0,0,20250603
202505,5호선,군자(능동),43,1,7371,963,11571,6233,32803,9989,45890,26503,23939,19728,15803,14653,15465,14042,16917,15657,17688,18511,16519,17805,16993,20256,19831,25256,24664,36510,27436,54035,17705,34909,15233,23338,15208,21189,12495,20400,7067,12886,1303,6003,1,1070,2,3,0,0,20250603
202505,5호선,굽은다리(강동구민회관앞),6,1,7976,706,13861,3184,34675,7225,38705,14692,22802,12080,18027,10500,17104,12070,17860,12783,17874,14366,15400,15096,15142,16849,16262,21783,15547,23205,16003,36975,10039,27007,8277,17541,7808,14715,5164,15201,1724,8208,289,3157,0,0,0,0,0,0,20250603
202505,5호선,길동,6,0,5702,963,10131,4144,25072,8092,30533,20319,18756,15551,16662,12166,16348,12544,17107,13313,16942,13386,15279,16001,14839,16673,16150,19906,17404,22666,18149,29394,10144,23568,7905,14796,7202,12324,5388,10996,2084,6311,417,3198,0,4,0,0,0,0,20250603
202505,5호선,김포공항,5,1,1094,3300,5098,9305,18343,17783,23362,23052,12787,13943,12222,14615,17344,16367,20216,17163,24714,17034,26675,15758,29158,15268,27879,15953,30487,17029,35553,15415,24280,8610,19926,4502,18221,3006,16058,2054,7179,1112,315,453,0,11,0,0,0,0,20250603
202505,5호선,까치산,316,4,25062,1669,46067,8486,116832,11827,144804,21917,81498,19071,51560,18668,45607,22325,45996,26294,41474,29569,35011,34798,32967,46554,34479,58939,33065,75280,31611,120194,21411,90599,17000,63146,14022,60615,10970,50211,5430,30722,827,9319,0,377,0,0,0,0,20250603
202505,5호선,답십리,33,0,8691,1483,20048,10789,55257,15189,74594,33638,38557,18707,24753,13993,21655,14444,22971,16489,22467,18797,20568,18139,21615,22097,26962,26326,30934,34855,33185,56511,17300,37450,12092,25901,9955,23346,7331,21790,3424,13020,483,4045,0,1,0,0,0,0,20250603
202505,5호선,동대문역사문화공원(DDP),1,0,200,267,805,3357,1555,10002,2632,28180,3114,10834,3340,4168,3059,3763,2958,4056,3284,3970,4167,3660,4485,3483,6212,3876,13222,4066,19927,4094,7371,2657,4369,2346,3448,2677,2489,2635,1283,1879,213,487,2,5,0,0,0,0,20250603
202505,5호선,둔촌동,4,0,6494,589,17001,6727,43923,12146,45890,23836,28953,14896,21011,13198,19300,14100,20002,16296,19113,19656,18604,18499,19398,22938,21415,25722,24509,34885,24227,47883,14580,34773,11870,18906,10032,19674,7918,15784,3742,9452,394,2974,0,0,0,0,0,0,20250603
202505,5호선,마곡,4,0,2918,2894,8948,12021,25346,22171,26126,60739,15382,35809,13171,19072,14666,16497,15365,17225,17573,19475,19013,17566,23541,17801,30493,20000,38561,24160,49826,31716,24127,22031,18840,13107,16130,11175,11262,10553,4420,5571,553,2214,0,0,0,0,0,0,20250603
202505,5호선,마장,1,0,2482,535,6458,3656,15853,7164,19678,15486,12086,11535,9786,8084,9381,7229,10975,8340,9991,8486,9540,7332,10278,8213,12168,9933,12319,12804,11924,17822,7662,11498,6130,7916,5788,7385,4074,7334,1426,4399,253,1319,0,9,0,0,0,0,20250603
202505,5호선,마천,54,0,6911,287,15103,2723,41304,4315,32672,11188,18568,6974,12691,6867,10730,6094,11646,7325,9973,8579,8846,7923,8258,12972,9261,13793,8387,17866,10079,24807,4727,21562,3806,11774,2784,12158,1914,11963,773,6916,87,2672,0,0,0,0,0,0,20250603
202505,5호선,마포,4,1,2544,1554,8861,12434,27873,21328,36865,66607,21055,34424,18545,17918,18459,18739,19831,17120,21149,17681,19900,16118,21461,18081,26425,22195,38029,31679,54163,43797,21392,25262,19206,17260,20031,15637,13995,13908,5916,7888,771,2208,1,1,0,0,0,0,20250603
202505,5호선,명일,7,0,5895,1636,13004,3664,31695,7678,30935,13543,19110,9983,16423,10371,14963,9368,15288,9304,13866,12394,12345,12150,12662,15919,14584,19622,12677,19664,12297,32718,8481,25240,7190,14210,6853,12214,4181,12406,1889,7511,408,2529,0,3,0,0,0,0,20250603
202505,5호선,목동,50,0,8840,1374,21776,6246,58922,16347,70190,27780,38128,22435,28589,16695,26775,15543,26778,18820,25358,23568,22743,23361,23805,28286,25467,35632,28932,50560,28775,79299,16138,51716,13946,32094,13290,30756,14533,27226,4705,15924,639,5338,0,0,0,0,0,0,20250603
202505,5호선,미사,22,2,8247,975,22813,9203,70513,14459,67033,27245,35842,25813,27827,19874,25537,21014,27501,23370,27704,23195,25782,27714,29859,28229,30367,38614,33322,51916,33719,67514,20883,64611,19625,36986,19724,29621,17257,26643,7659,17234,1802,6059,1,2,0,0,0,0,20250603
202505,5호선,발산,4,0,3897,2775,11403,15195,28862,42976,31312,119560,22660,63309,23226,35780,26968,35167,31485,35045,34746,35863,37705,32710,45573,32447,50694,35177,76330,41354,90682,53906,41952,38239,37004,23233,35505,18530,27796,16011,11688,9557,1396,3309,0,0,0,0,0,0,20250603
202505,5호선,방이,5,0,2472,918,7147,3894,19349,8655,19203,21918,13585,13301,11698,9048,10112,9328,11720,11593,12288,11308,10899,12915,12034,13924,12758,16042,15911,21578,18482,23098,10114,18331,9364,10526,12505,8949,13561,7713,3171,5111,262,1451,0,0,0,0,0,0,20250603
202505,5호선,방화,20,0,5665,7,12017,3835,27787,6275,25765,13461,16205,8183,13137,7117,12643,7445,12947,8476,12421,9527,10789,10192,11893,11630,12370,13807,11673,16623,10440,22358,5651,19685,4357,12379,3270,11548,2193,11274,905,6736,150,2394,0,265,0,0,0,0,20250603
202505,5호선,상일동,62,0,10592,1357,32205,6247,71970,11941,58821,17785,36407,10747,26715,10050,22713,10098,22217,15972,19792,18405,17848,17504,19642,24083,20178,25726,21660,38164,21075,55688,11720,47318,8794,27105,6075,25953,4201,23624,1921,13313,500,6802,1,1235,0,0,0,0,20250603
202505,5호선,서대문,34,0,3116,948,6854,18634,19672,70903,24312,167438,18704,50135,20406,26660,22092,23788,24818,22378,23453,25715,28106,20883,34462,18643,45264,18690,76982,22916,114243,27764,33095,16184,26436,11073,24419,11394,15826,9237,5561,5800,532,1601,0,38,0,0,0,0,20250603
202505,5호선,송정,12,0,3841,1173,7704,4118,18110,7255,22169,11409,15320,7923,12348,6835,10948,7269,11170,8513,10144,8663,10165,9269,10191,10200,11559,12367,11973,14228,12493,19820,7877,15799,6038,10857,5072,10307,3781,9707,2114,5601,261,2150,0,1,0,0,0,0,20250603
202505,5호선,신금호,38,0,2861,402,7124,2861,20287,9137,27410,13983,15838,8125,10783,6721,9780,6753,10080,8151,9746,8959,9507,9723,9575,11701,11802,14186,10513,17851,11081,25722,7540,17086,5734,11268,4727,10632,3021,9535,1299,5803,313,1954,0,1,0,0,0,0,20250603
202505,5호선,신길,56,4,2210,454,4722,2239,16672,5269,25294,14029,11550,7134,8421,3381,6610,3916,6965,4312,6246,4946,5342,5044,5847,6321,6809,7943,9210,12355,12964,21307,5554,13075,4094,10981,4084,11493,3155,10558,1773,6436,230,1742,1,1,0,0,0,0,20250603
202505,5호선,신정(은행정),109,1,12765,907,23963,3731,60694,8858,73199,14213,38003,9543,23589,7838,20856,8843,20229,11071,18511,12952,15355,14157,14909,18647,16627,23774,17035,31969,15810,47672,9197,34614,7136,24500,5920,23482,4479,21823,1798,12966,298,3981,0,0,0,0,0,0,20250603
202505,5호선,아차산(어린이대공원후문),30,0,9562,1581,18518,6532,41728,15617,56153,34164,33685,24956,25229,24159,22753,24986,27983,23337,29669,24185,29875,24635,33648,28318,33690,32924,33362,38859,31269,54302,19198,37337,16280,25939,13960,21570,9629,19019,3952,11442,537,3102,0,0,0,0,0,0,20250603
202505,5호선,애오개,55,22,2369,918,6206,5180,20134,7999,26845,16013,13741,11621,10077,7406,9888,6913,10836,6691,10388,8250,9430,8666,10652,9448,11312,10925,12763,15267,14271,22231,7341,14162,5292,8812,4392,8441,2930,8070,1165,4852,123,2507,1,308,0,0,0,0,20250603
202505,5호선,양평,4,0,2857,1070,7470,4437,24547,10156,29844,40807,14376,16452,10138,6873,9195,6539,9697,6553,9730,7724,8873,7399,9279,8470,11789,10309,20116,14077,32348,23562,10272,15686,7024,11193,5495,10480,3919,9818,1514,5674,195,1950,0,0,0,0,0,0,20250603
202505,5호선,여의나루,14,0,1227,1456,2952,11933,6552,46262,10301,74371,7080,32267,7409,24366,9698,23870,11805,26576,14260,32551,20265,33758,26665,36217,35607,36736,61073,40112,72031,43902,44724,26512,53418,15546,44391,10197,31091,6402,10917,3389,855,1111,0,0,0,0,0,0,20250603
202505,5호선,여의도,10,0,2694,2931,4217,29321,10694,148288,14513,205555,13216,79869,15227,36601,23086,36773,24516,35401,29445,38022,34053,30894,42505,30090,56775,31606,141220,35327,160028,39083,66786,19063,57890,10732,45201,9442,25491,8162,8396,4906,1000,2399,0,1,0,0,0,0,20250603
202505,5호선,영등포구청,0,0,1269,695,2935,2661,9114,7428,14253,26524,6288,11282,5098,5940,5483,4995,6339,5420,6520,5498,6603,5556,6882,5609,8245,6533,12482,8731,23652,15359,8218,8262,6235,5224,5451,5010,4101,4766,1894,2793,287,629,0,0,0,0,0,0,20250603
202505,5호선,영등포시장,23,0,3145,1030,7338,5569,25921,14975,36782,44860,17637,27500,13392,17648,14405,18039,17373,21673,17557,23365,18197,19487,21515,17539,27278,18016,35316,22884,44849,35893,20241,21857,13842,14623,11636,13895,8724,12701,3850,7894,455,1881,0,0,0,1,0,0,20250603
202505,5호선,오금,26,0,1309,663,3455,2699,7715,10500,8337,19544,6019,6947,5303,3930,5265,3608,5689,4132,5764,4246,5628,4618,7193,5001,8273,6093,10674,7291,14160,8303,4645,6354,3494,4251,2848,3848,2228,4180,683,2701,128,958,0,0,0,0,0,0,20250603
202505,5호선,오목교(목동운동장앞),3,0,5371,1839,16325,8952,51032,27440,59563,57901,34016,48070,27502,30595,27697,32034,31692,31983,31915,36125,32020,34537,35456,37189,41498,46040,49125,55723,58558,74587,34091,47197,35641,29216,27598,25529,25789,22266,7566,12346,1004,3919,0,0,0,0,0,0,20250603
202505,5호선,올림픽공원(한국체대),17,0,1557,928,6199,3662,12255,6792,13569,12953,10400,9452,9256,9205,9659,9292,10047,10537,10429,11861,9236,13850,11996,14673,12129,15478,12640,15288,11334,13711,8837,8985,10036,6164,15571,5692,13494,4733,4195,3716,138,993,0,0,0,0,0,0,20250603
202505,5호선,왕십리(성동구청),8,1,1746,566,2115,3300,5777,6212,8197,15618,5473,9466,4892,7202,5425,7750,6173,7953,6587,8860,7303,8611,8064,8531,10668,9735,11046,11951,14227,15887,8728,9009,7981,5818,8318,4873,6786,4283,3157,2768,589,2003,0,326,0,0,0,0,20250603
202505,5호선,우장산,0,0,7610,961,23221,4984,54248,16063,58916,24223,33837,16299,27871,14281,26031,14368,27264,18530,25663,21024,22103,23385,24025,27084,27358,31952,25912,38444,20895,56318,13854,41915,10177,27607,9029,24826,7204,25132,2188,14093,308,3778,0,0,0,0,0,0,20250603
202505,5호선,을지로4가,3,0,467,563,1138,6717,2740,17952,4204,40706,4339,19244,5345,13187,6875,12699,8329,11351,9844,10736,11495,9514,12757,9043,16178,8813,27742,8149,36516,8640,15304,4884,10906,3505,9599,3231,6669,2402,3567,1638,448,616,0,3,0,0,0,0,20250603
202505,5호선,장한평,30,2,8352,1225,21149,13843,56675,23888,76973,64648,41997,30225,27929,22823,24760,20809,26256,21626,26192,22368,25144,22073,25949,25462,33942,31070,43647,43966,61126,67548,27532,46803,17065,30041,14322,28660,10740,26403,4650,16068,800,4651,0,151,0,0,0,0,20250603
202505,5호선,종로3가,82,7,1747,414,2328,8688,3352,15262,5615,44964,8011,36778,10647,34085,14518,39088,21085,39164,24367,39149,30394,36569,37299,36502,45332,38026,52895,42703,64606,48515,43343,29007,44293,18572,50033,14020,43088,10548,26154,6058,3495,1950,0,16,0,0,0,0,20250603
202505,5호선,천호(풍납토성),40,1,7582,1864,13503,13525,35255,19867,42882,40683,27820,39279,26731,31514,29943,32330,34999,33785,35431,40122,37911,36364,42655,38572,49235,41067,54277,48765,55740,61088,38681,42577,34881,26602,25555,23760,19501,20415,9280,12842,1718,4228,0,0,0,1,0,0,20250603
202505,5호선,청구,10,0,1730,206,2473,2158,6135,3795,9443,13345,6212,8160,5405,4290,5332,3732,5390,4649,5177,4756,5123,5082,5192,5390,7342,6143,8652,7521,13294,10129,7465,6649,4831,4702,4010,4612,3216,4162,1992,2705,283,810,0,0,0,0,0,0,20250603
202505,5호선,충정로(경기대입구),7,1,850,229,2542,2950,6002,15596,8478,35240,5295,12833,4251,4331,5349,4623,5401,4198,5673,5350,5762,5223,6315,4511,8421,5121,18027,6702,28609,9161,8348,5816,6157,4341,5321,4336,3028,4191,1182,2589,248,715,0,94,0,0,0,0,20250603
202505,5호선,하남검단산,26,2,4916,9,10140,3497,24630,5190,20670,13182,13783,10560,11717,9782,10228,9754,10792,11309,10664,10584,11218,10616,13265,13777,14460,12308,14213,15871,12399,18179,8534,16252,7394,10772,6317,10141,4526,8831,1251,5931,104,2597,0,0,0,0,0,0,20250603
202505,5호선,하남시청(덕풍?신장),45,0,6438,147,14139,3878,31323,7263,29312,17128,20314,9226,16804,10239,15543,10093,16204,9638,15172,13516,13828,11995,14622,17154,16773,19451,16158,19591,15597,27215,9266,24310,7047,14378,5682,14885,3644,13312,1532,7632,338,3791,0,0,0,0,0,0,20250603
202505,5호선,하남풍산,7,0,2136,477,5759,2450,10840,7901,12235,16551,8203,9780,7453,6969,6913,6626,7650,5702,8299,6700,7588,6769,8995,6739,10391,8688,12524,8361,13504,12257,5580,10517,4422,6174,4112,5680,2632,5601,844,3407,152,1334,0,0,0,0,0,0,20250603
